acc,loss,val_acc,val_loss
0.379619063311,1.70806261539,0.408410732269,1.56681730461
0.427865096754,1.52602524334,0.449250016928,1.45978540325
0.470621050782,1.39591290209,0.501017878532,1.31791662693
0.527855179681,1.24872666507,0.556678591728,1.17372696972
0.5711924812,1.13314879799,0.583946447849,1.09826966286
0.597305575742,1.06352564451,0.607267879009,1.03293631172
0.615734149456,1.01426359463,0.614839307785,1.00627701759
0.628099229919,0.977183463732,0.630267879963,0.963469835281
0.63968256357,0.945264286306,0.638535748959,0.946313478947
0.649049628258,0.919754450745,0.650642874241,0.914500112534
0.657353203985,0.896953360028,0.655285738945,0.893453547478
0.664728203138,0.876445894082,0.6614643116,0.881824386597
0.670960345374,0.859702577061,0.669125022888,0.85857336998
0.678932568603,0.840358784623,0.674303603649,0.844901628494
0.683361138026,0.826532739957,0.678410744667,0.830376822472
0.688136936294,0.813005255381,0.678750039577,0.830189429283
0.694156775898,0.798403424475,0.685339310646,0.815633002281
0.699113126278,0.784808062288,0.68967859745,0.799171646118
0.703200427426,0.774575608889,0.69537501955,0.785905941963
0.707652809249,0.761361547046,0.690678597927,0.792729607582
0.712240110874,0.750919208686,0.702107175827,0.768484777451
0.716492096106,0.740830986447,0.700428598881,0.775548686028
0.719694476287,0.730877148628,0.705839324951,0.759341424942
0.724194474962,0.72026065392,0.710892892361,0.746087366104
0.728660750972,0.708856057379,0.711660743713,0.741451173782
0.732269876586,0.699084209336,0.7194643116,0.726627908707
0.73581948185,0.689330857171,0.712714319229,0.740458720207
0.740091302978,0.678445581171,0.721660749435,0.719190781593
0.744946461572,0.66532885774,0.725785748482,0.708518528938
0.74805955463,0.657091100905,0.73262503624,0.697458328247
0.752638921367,0.644975105074,0.733089316845,0.686410119057
0.756226224687,0.635852325069,0.733321462631,0.682283349991
0.761109160953,0.62256934166,0.73823217535,0.671968139648
0.764908762932,0.612271195041,0.746285745144,0.654469148159
0.768904797925,0.600694001675,0.743589321136,0.654815585136
0.774950432248,0.58675308503,0.754553606987,0.630771878719
0.780103208224,0.572703464084,0.757321457386,0.617227469444
0.78661908208,0.556251780828,0.763464310169,0.605200901985
0.791799634404,0.542804584715,0.767464317322,0.593577382088
0.798408759011,0.524806731012,0.774696457386,0.571872598648
0.804367095576,0.509508991003,0.779589317799,0.568333157063
0.810505980015,0.493792240832,0.787267887115,0.545971895695
0.816623045603,0.478320234246,0.798267891884,0.523343926907
0.824948441399,0.458504797353,0.801785740852,0.507713479996
0.830880980333,0.444571692308,0.80364289093,0.510273907661
0.836418678972,0.429868862523,0.813607175827,0.482409887314
0.843470263428,0.415029433515,0.81225003767,0.480024559975
0.851000023471,0.396929832273,0.822267887115,0.459046973944
0.855150819514,0.385641500314,0.823946456909,0.453525242329
0.859956377665,0.372966811763,0.833714318275,0.441104091406
0.865882958094,0.358848573181,0.843232164383,0.412099497318
0.869105185244,0.348889644252,0.844303609848,0.407371866941
0.874152804057,0.336167992115,0.843446454525,0.412035531282
0.87782740291,0.3275453452,0.850803591728,0.390256867647
0.881682564841,0.315761695226,0.850517886639,0.387306611538
0.885972244581,0.30460824585,0.862875020504,0.366915866375
0.888271847566,0.299165829288,0.856839303493,0.381414941311
0.892045659383,0.288165208366,0.863589313984,0.357466344595
0.895775817235,0.278946921931,0.864232161522,0.353552279472
0.899097244581,0.270382198122,0.868357162476,0.345396162033
0.90015875562,0.266324701495,0.865375020027,0.350447639942
0.905015896002,0.25333071767,0.876250019073,0.324040243626
0.907587327003,0.246772234069,0.869107158184,0.339542311668
0.909091298527,0.240763438251,0.878517882824,0.323169601917
0.912017882983,0.233750866599,0.880125011921,0.309485258579
0.914071458499,0.228656569905,0.884553594589,0.302133136034
0.916821455002,0.221018057452,0.885267886162,0.300752293348
0.920194473532,0.212656723923,0.891071468353,0.282170704365
0.919698440181,0.213993552446,0.8816428895,0.307901031971
0.922484157562,0.205893147071,0.887857169151,0.287388321877
0.92743257051,0.19397744351,0.893607177258,0.276754608631
0.927664715131,0.191399238706,0.895982168198,0.270142739773
0.930392890612,0.185822639704,0.88689288187,0.296946438313
0.93051788844,0.185176025033,0.901821445465,0.255862354517
Time,1341.6336216926575
