acc,loss,val_acc,val_loss
0.8375625,0.451034351826,0.8483125,0.407066146612
0.857036458333,0.379442991177,0.858484375,0.379050782681
0.862855902778,0.365712941673,0.849546875,0.404766682625
0.8689375,0.349831967221,0.8550625,0.381199989796
0.872927083333,0.338375854174,0.865390625,0.355492232323
0.876128472222,0.330856881407,0.856296875,0.375567850113
0.879779513889,0.321210538573,0.869265625,0.351319916248
0.881822916667,0.316340148449,0.8735625,0.335311892271
0.884953125,0.309861148145,0.8791875,0.325112263203
0.889717013889,0.296394491434,0.877125,0.326456142902
0.890659722222,0.292958166043,0.870234375,0.343403888226
0.894418402778,0.283810239156,0.863484375,0.365894103289
0.894147569444,0.283616704888,0.88121875,0.315264811993
0.896614583333,0.277424420118,0.883828125,0.312753258467
0.900477430556,0.267801406066,0.891234375,0.290599700451
0.904098958333,0.258117106676,0.88365625,0.310012826204
0.904277777778,0.256878444274,0.88534375,0.309180662632
0.904878472222,0.254311450746,0.898296875,0.2719437778
0.907012152778,0.248869684988,0.893765625,0.284566449881
0.913236111111,0.232974680185,0.8993125,0.270104264021
0.911178819444,0.237206631488,0.893375,0.284783186674
0.910498263889,0.239840668639,0.892453125,0.287557896376
0.913192708333,0.232339633756,0.900484375,0.264116885662
Time,464.169150352478
