acc,loss,val_acc,val_loss
0.374692143917,1.73149245792,0.413000014544,1.5844991827
0.434016219404,1.51263019403,0.457916687012,1.43728145313
0.491900483608,1.34888694519,0.524229189396,1.26301568222
0.548798637443,1.19971497472,0.569104194641,1.13765013504
0.58572687753,1.09805773989,0.600666697025,1.05539965248
0.609581044144,1.03228773933,0.617875027657,1.00846309948
0.629835675399,0.97894768291,0.633770864964,0.962989962101
0.644576415062,0.93780092144,0.646312526226,0.926617429733
0.658439840635,0.902548801899,0.658187526226,0.897983111858
0.669113450421,0.87027570449,0.666541687012,0.871728730679
0.678615764247,0.843775993877,0.673270847797,0.849595628738
0.688967614863,0.816631784651,0.683270855904,0.818615361214
0.698777800666,0.790026324696,0.69014585495,0.803121585846
0.708421319485,0.76251455466,0.702416689873,0.771258257866
0.720638911724,0.731942661391,0.711770853996,0.750857255459
0.729300948037,0.706534706222,0.714958359718,0.730575998783
0.741208356116,0.675123299175,0.73006252718,0.697382143974
0.753217616346,0.64370538738,0.742750023365,0.657569185257
0.768412060367,0.607287777954,0.756354187489,0.624808017731
0.783486132834,0.569670509126,0.778562530518,0.578726884365
0.80154168823,0.528044484244,0.796854184151,0.537364695549
0.820083349334,0.487627998193,0.806770844936,0.506264065981
0.831916687595,0.456571552038,0.806729182243,0.493668687344
0.843182887978,0.428864041355,0.83495835495,0.445971489668
0.853247703393,0.403413919661,0.837791686058,0.432423442364
0.86063196018,0.383095456309,0.84400001955,0.423190848112
0.867106498771,0.363202820566,0.846250023365,0.406887621403
0.874819462617,0.343711831649,0.858541674137,0.375314883709
0.879756960445,0.328282363256,0.855541685104,0.376230648518
0.885358811537,0.312397053295,0.868583346367,0.344639381409
0.889423627906,0.299884000699,0.872729183197,0.337376051426
0.894025480217,0.287467862156,0.876437517643,0.326566396236
0.899016221417,0.271734957377,0.88322918129,0.309309013605
0.90202084997,0.262498782807,0.880520849228,0.306080382824
0.909685201698,0.244218608406,0.889437502861,0.286448758602
0.914087979688,0.231649930954,0.890458347321,0.280586463928
0.919349553055,0.218682252169,0.89560418272,0.26997836709
0.921729184045,0.211348531961,0.89904167366,0.257860275745
0.92480094401,0.20262630354,0.904375020504,0.243515278816
Time,631.0526249408722
