acc,loss,val_acc,val_loss
0.796831380314,0.555086611324,0.824607162476,0.467053413391
0.833611138397,0.441978568024,0.82453575182,0.468898268223
0.846164706919,0.412541161643,0.83735717535,0.442374286413
0.856954389148,0.386030057324,0.857982168198,0.387510255098
0.863692482101,0.36937757002,0.861839307785,0.371383577585
0.872275813527,0.34727458326,0.855964309692,0.374154078484
0.877557566113,0.334415552086,0.877482163429,0.333744790554
0.88364288346,0.317932251136,0.855892877579,0.374108691216
0.889113119231,0.304895815478,0.880196454525,0.321059779644
0.892724228435,0.293875777668,0.885625030518,0.307988620758
0.898087322659,0.2799380286,0.88491074276,0.307746319771
0.900230183654,0.274294998646,0.888035738468,0.301852886915
0.90122423119,0.270129011022,0.891589310646,0.289536401987
0.907434546259,0.2561862909,0.89501788044,0.282463429689
0.90983733103,0.248433706509,0.899232168674,0.272498090029
0.911954390738,0.243068043417,0.894821457863,0.284864016056
0.914525819302,0.2368488669,0.897714309692,0.269361753941
0.918349233627,0.226049507909,0.904232160091,0.258667289734
Time,335.16966557502747
