acc,loss,val_acc,val_loss
0.319774305556,1.87839826033,0.34675,1.78653893661
0.382979166667,1.63966675472,0.4209375,1.52866602612
0.453732638889,1.44569696214,0.4885,1.3645831089
0.515170138889,1.29742810048,0.54525,1.22738423347
0.559138888889,1.17521708181,0.58090625,1.10903149128
0.601986111111,1.05224583377,0.622875,0.992267697334
0.653840277778,0.925765435166,0.6579375,0.900667050362
0.70890625,0.792843541145,0.74634375,0.698069029808
0.797770833333,0.582168760247,0.8548125,0.474546973467
0.891541666667,0.380438395898,0.91640625,0.31796596384
Time,122.78023934364319
